stop_name	mainTrafficType	lat	lon
Na Pastvinách	bus	50.1009827	14.3445673
Na Pazderce	bus	50.1250648	14.4175129
Na Petynce	bus	50.08862	14.38089
Na Pískách	tram	50.0989571	14.3696918
Na Plácku	bus	49.9659	14.394352
Na Planině	bus	50.0394936	14.4295673
Na Pramenech	bus	50.1486053	14.4970407
Na Proutcích	bus	50.0132523	14.5027838
Na Radosti	bus	50.0605164	14.2989674
Na Santince	bus	50.10702	14.3885841
Na Sklonku	bus	50.06687	14.36382
Na Slovance	bus	50.1247368	14.4725742
Na Smetance	bus	50.0799522	14.4376507
Na Srpečku	bus	50.0379753	14.3998747
Na Staré cestě	bus	50.0383377	14.44199
Na Strži	bus	50.0435181	14.4375
Na Svěcence	bus	50.10063	14.6118374
Na Šabatce	bus	49.98876	14.4086332
Na Šafránce	bus	50.0755	14.3474836
Na Štamberku	bus	50.14657	14.4786282
Na Vaňhově	bus	50.0800858	14.6261082
Na Vartě	bus	50.0454521	14.5574121
Na Veselí	tram	50.05624	14.4412212
Na Viničkách	bus	49.9800453	14.3521824
Na Vrchách	bus	50.03945	14.5876675
Na Vrstevnici	bus	50.03665	14.4353342
Na Vypichu	bus	50.08402	14.3402052
Nábřeží Kapitána Jaroše	tram	50.09632	14.4312992
Nad Běchovicemi	bus	50.0921021	14.6232843
Nad Dívčími hrady	bus	50.0546265	14.3979607
Nad Dvorem	bus	50.0096321	14.6334677
Nad Džbánem	tram	50.0939445	14.3367186
Nad Habrovkou	bus	50.1093826	14.3449669
Nad Havlem	bus	50.0340843	14.448616
Nad Jetelkou	bus	50.11525	14.4966431
Nad Klamovkou	bus	50.0727158	14.37683
Nad Konvářkou	bus	50.0538063	14.399128
Nad Košíkem	bus	50.045166	14.5192509
Nad Laurovou	bus	50.0623322	14.3961859
Nad Markétou	bus	50.084198	14.3476372
Nad Pahorkem	bus	50.0428619	14.4877834
Nad Parkánem	bus	50.0125427	14.6314726
