stop_name,mainTrafficType,lat,lon
Jugoslávská,,49.204725,16.624081
Česká,,49.197618,16.605584
Šilingrovo náměstí,,49.1923,16.60424
Nemocnice u sv. Anny,,49.191523,16.598757
Mendlovo náměstí,,49.190293,16.594781
Nemocnice u sv. Anny,,49.191471,16.599302
Šilingrovo náměstí,,49.192271,16.604367
Jugoslávská,,49.205084,16.624442
Zdráhalova,,49.209297,16.623791
Venhudova,,49.212094,16.624955
Štefánikova čtvrť,,49.216769,16.627834
Mendlovo náměstí,,49.190629,16.594606
Mendlovo náměstí,,49.190449,16.594562
Krematorium,,49.172308,16.586427
Běloruská,,49.170755,16.580895
Švermova,,49.169262,16.573246
Osová,,49.169023,16.56653
Karpatská,,49.168113,16.562077
Dunajská,,49.169066,16.55664
"Starý Lískovec, smyčka",,49.171366,16.554527
"Starý Lískovec, smyčka",,49.170465,16.554565
Dunajská,,49.169112,16.556485
Karpatská,,49.168021,16.561879
Osová,,49.169005,16.567514
Švermova,,49.169191,16.573122
Běloruská,,49.170662,16.580727
Krematorium,,49.172257,16.586414
"Královo Pole, nádraží",,49.230031,16.595374
"Královo Pole, nádraží",,49.229691,16.595601
Semilasso,,49.228432,16.593971
Vsetínská,,49.179747,16.598055
Vojtova,,49.182667,16.600802
Křídlovická,,49.185304,16.60328
Soukenická,,49.188943,16.60751
Nové sady,,49.190137,16.609472
Jugoslávská,,49.205423,16.622876
Tomanova,,49.208192,16.62013
Zemědělská,,49.210333,16.618656
Lesnická,,49.212474,16.617391
Bieblova,,49.215995,16.615517
Fügnerova,,49.219787,16.619277
Halasovo náměstí,,49.223567,16.622521
Čertova rokle,,49.226392,16.623627
Čertova rokle,,49.226406,16.622909
Halasovo náměstí,,49.223413,16.622837
Fügnerova,,49.219868,16.619336
Bieblova,,49.216071,16.615488
Lesnická,,49.212985,16.617065
Zemědělská,,49.210627,16.618463
Tomanova,,49.207862,16.620381
Jugoslávská,,49.204779,16.623466
Nové sady,,49.190027,16.6091
Soukenická,,49.188555,16.60696
Křídlovická,,49.184769,16.602715
Vojtova,,49.182294,16.600361
Vsetínská,,49.179209,16.597508
Zemědělská,,49.210333,16.618656
Zemědělská,,49.210099,16.618577
Komárov,,49.176162,16.621658
Konopná,,49.180196,16.621238
Autobusové nádraží,,49.186417,16.617622
Úzká,,49.190179,16.614625
Hlavní nádraží,,49.191063,16.611972
Šilingrovo náměstí,,49.192027,16.605234
Jírova,,49.209141,16.686376
Kotlanova,,49.209763,16.681048
Masarova,,49.206997,16.677557
Západní brána,,49.173486,16.567125
Nemocnice Bohunice,,49.175849,16.567334
Nemocnice Bohunice,,49.175849,16.567334
Západní brána,,49.173114,16.566938
Hlavní nádraží,,49.19125,16.612674
Masarova,,49.206997,16.677557
Kotlanova,,49.209949,16.681681
Jírova,,49.208552,16.686687
Mifkova,,49.207315,16.692496
Mifkova,,49.207315,16.692496
Zelný trh,,49.19333,16.609624
Náměstí Svobody,,49.195682,16.608015
Česká,,49.197895,16.607171
Buzkova,,49.194159,16.641228
Otakara Ševčíka,,49.19523,16.645949
Dělnický dům,,49.195559,16.650177
Juliánov,,49.196124,16.654392
Juliánov,,49.196173,16.65395
Dělnický dům,,49.195559,16.64956
Otakara Ševčíka,,49.195268,16.645381
Buzkova,,49.19414,16.641027
Česká,,49.197742,16.605147
Šilingrovo náměstí,,49.19171,16.605355
Úzká,,49.189807,16.614666
Konopná,,49.18026,16.621122
Komárov,,49.175889,16.621291
Červinkova,,49.225172,16.583423
Hlavní nádraží,,49.191218,16.611139
Osová,,49.169376,16.566772
Univerzitní kampus,,49.178062,16.566488
Čtvrtě,,49.178814,16.56227
Raisova,,49.181938,16.56253
Kluchova,,49.183183,16.563258
Lesní,,49.185631,16.564655
Anthropos,,49.193356,16.56677
Pisárky,,49.193537,16.570797
ARENA BRNO,,49.191574,16.576353
Výstaviště - hlavní vstup,,49.189502,16.586503
Mendlovo náměstí,,49.189919,16.593687
Tvrdého,,49.196349,16.594363
Úvoz,,49.199401,16.593374
Čápkova,,49.203816,16.59342
Konečného náměstí,,49.204874,16.595825
Pionýrská,,49.207899,16.605508
Za Lužánkami,,49.209511,16.609503
Lesnická,,49.213089,16.619037
Provazníkova,,49.214473,16.624002
Merhautova,,49.21485,16.627477
Tomkovo náměstí,,49.213369,16.636762
"Židenice, kasárna",,49.20856,16.642247
Údolíček,,49.206732,16.644592
Akátky,,49.208518,16.648742
Vlčnovská,,49.210995,16.660327
Bzenecká,,49.206117,16.660595
Pálavské náměstí,,49.20612,16.657683
Mutěnická,,49.20299,16.654796
Bořetická,,49.201326,16.659292
Čejkovická,,49.200178,16.662528
Novolíšeňská,,49.201692,16.670699
Bartákova,,49.203714,16.678742
Rotreklova,,49.2066,16.685331
Jírova,,49.208886,16.687979
Rotreklova,,49.206534,16.684689
Bartákova,,49.204255,16.679185
Novolíšeňská,,49.201792,16.670352
Čejkovická,,49.200493,16.661793
Bořetická,,49.201495,16.658055
Mutěnická,,49.203951,16.654889
Pálavské náměstí,,49.20538,16.658103
Bzenecká,,49.205822,16.661645
Vlčnovská,,49.211166,16.659638
Akátky,,49.208751,16.648718
Údolíček,,49.206553,16.643865
"Židenice, kasárna",,49.208445,16.642414
Tomkovo náměstí,,49.214007,16.634901
Merhautova,,49.215,16.627633
Provazníkova,,49.214516,16.623874
Lesnická,,49.212882,16.617847
Za Lužánkami,,49.210038,16.609753
Pionýrská,,49.207597,16.603592
Konečného náměstí,,49.204849,16.595324
Čápkova,,49.203052,16.592851
Úvoz,,49.199412,16.593277
Mendlovo náměstí,,49.190456,16.593122
Výstaviště - hlavní vstup,,49.18958,16.586471
ARENA BRNO,,49.191696,16.576091
Pisárky,,49.193517,16.571155
Anthropos,,49.193146,16.565715
Lesní,,49.185424,16.564745
Kluchova,,49.1831,16.563096
Raisova,,49.182056,16.562493
Čtvrtě,,49.17821,16.563175
Univerzitní kampus,,49.177455,16.567173
Osová,,49.16947,16.566556
Svatoplukova,,49.2051,16.641425
Stará osada,,49.202353,16.64196
Stará osada,,49.202225,16.641851
Nemocnice Bohunice,,49.175844,16.567503
Štefánikova čtvrť,,49.216958,16.627543
Štefánikova čtvrť,,49.218096,16.628761
Štefánikova čtvrť,,49.217288,16.627693
Čtvrtě,,49.177932,16.561546
Koniklecová,,49.176634,16.558219
Oblá,,49.177573,16.552766
Kamenný vrch,,49.179914,16.547756
Kamenný vrch,,49.179747,16.547764
Oblá,,49.177425,16.552647
Koniklecová,,49.176417,16.559347
Pálavské náměstí,,49.20612,16.657683
Tomkovo náměstí,,49.213449,16.635623
Vozovna Husovice,,49.20911,16.630501
Mendlovo náměstí,,49.190361,16.593096
